event_id_cnty,event_date,event_type,country,admin1,admin2,admin3,latitude,longitude,fatalities
MZM2661,2022-03-13,"Strategic developments",Mozambique,Niassa,Marrupa,Marrupa,-13.1940,37.4999,0
MZM2663,2022-03-12,"Violence against civilians",Mozambique,Niassa,Marrupa,Marrupa,-13.1940,37.4999,0
MZM2660,2022-03-11,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,0
MZM2644,2022-03-09,Protests,Mozambique,Maputo,Boane,Boane,-26.0423,32.3302,0
MZM2653,2022-03-08,Riots,Mozambique,Inhambane,Mabote,Mabote,-22.4758,33.8444,0
MZM2646,2022-03-08,Riots,Mozambique,Zambezia,Milange,Milange,-16.0986,35.7700,2
MZM2658,2022-03-08,Battles,Mozambique,"Cabo Delgado",Macomia,Chai,-12.0763,40.1087,5
MZM2652,2022-03-07,"Strategic developments",Mozambique,"Cabo Delgado",Pemba,Pemba,-12.9733,40.5176,0
MZM2645,2022-03-07,Protests,Mozambique,Zambezia,Milange,Milange,-16.0986,35.7700,0
MZM2659,2022-03-07,Battles,Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,30
MZM2657,2022-03-07,Battles,Mozambique,"Cabo Delgado",Macomia,Chai,-12.0763,40.1087,1
MZM2647,2022-03-06,Battles,Mozambique,"Cabo Delgado",Macomia,Chai,-12.0763,40.1087,1
MZM2650,2022-03-05,Protests,Mozambique,Tete,Tete,Tete,-16.1564,33.5867,0
MZM2648,2022-03-05,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,7
MZM2656,2022-03-05,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,3
MZM2655,2022-03-04,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.2290,39.6327,3
MZM2651,2022-03-03,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.2467,40.1208,0
MZM2654,2022-03-03,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,3
MZM3195,2022-03-03,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,8
MZM2643,2022-02-26,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0264,39.5770,7
MZM2639,2022-02-25,"Explosions/Remote violence",Mozambique,"Cabo Delgado",Mueda,N'Gapa,-11.3056,39.3077,3
MZM2625,2022-02-23,Riots,Mozambique,Maputo,Manhica,Xinavane,-25.0444,32.7866,0
MZM2630,2022-02-23,Battles,Mozambique,"Cabo Delgado",Macomia,Macomia,-12.0215,40.1463,1
MZM2631,2022-02-23,Battles,Mozambique,"Cabo Delgado",Macomia,Chai,-11.9319,40.1103,0
MZM2632,2022-02-23,Battles,Mozambique,"Cabo Delgado",Macomia,Chai,-11.8966,40.1097,0
MZM2633,2022-02-22,Battles,Mozambique,"Cabo Delgado",Macomia,Macomia,-12.0215,40.1463,0
MZM2636,2022-02-22,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0264,39.5770,0
MZM2638,2022-02-22,"Explosions/Remote violence",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,0
MZM2641,2022-02-22,Battles,Mozambique,"Cabo Delgado",Nangade,Nangade,-11.2290,39.6327,0
MZM2634,2022-02-21,Protests,Mozambique,Maputo,Marracuene,Marracuene,-25.7369,32.6764,0
MZM2642,2022-02-21,"Violence against civilians",Mozambique,"Cabo Delgado",Pemba,Pemba,-12.9733,40.5176,0
MZM2629,2022-02-21,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.2837,39.6116,0
MZM2623,2022-02-20,"Strategic developments",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0264,39.5770,0
MZM2626,2022-02-20,"Strategic developments",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0264,39.5770,0
MZM2627,2022-02-20,"Strategic developments",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,0
MZM2637,2022-02-20,Battles,Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0264,39.5770,3
MZM2624,2022-02-20,"Strategic developments",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.1498,39.5820,0
MZM2617,2022-02-19,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,M'Tamba,-11.2833,39.8327,0
MZM2618,2022-02-19,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0030,39.7341,1
MZM2621,2022-02-19,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-10.9827,39.7494,1
MZM2622,2022-02-19,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,2
MZM2619,2022-02-18,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0012,39.7801,0
MZM2628,2022-02-18,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-10.9375,39.8490,3
MZM2620,2022-02-18,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.2290,39.6327,6
MZM2616,2022-02-17,"Strategic developments",Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,0
MZM2635,2022-02-17,"Violence against civilians",Mozambique,"Cabo Delgado",Ancuabe,Ancuabe,-12.9767,39.8550,1
MZM2640,2022-02-17,"Strategic developments",Mozambique,Nampula,Memba,Memba,-14.1815,40.5214,0
MZM2611,2022-02-14,Riots,Mozambique,Zambezia,Morrumbala,Morrumbala,-17.3269,35.5842,1
MZM2709,2022-02-12,"Violence against civilians",Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,0
MZM2612,2022-02-10,Battles,Mozambique,"Cabo Delgado",Nangade,M'Tamba,-11.3450,39.7064,6
MZM2607,2022-02-09,"Violence against civilians",Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,0
MZM2610,2022-02-08,Battles,Mozambique,"Cabo Delgado",Palma,Pundanhar,-10.7367,40.2074,7
MZM2602,2022-02-07,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Mucojo,-11.9850,40.4441,4
MZM2608,2022-02-07,Battles,Mozambique,"Cabo Delgado",Palma,Pundanhar,-10.8947,40.0611,0
MZM2606,2022-02-07,Battles,Mozambique,"Cabo Delgado",Nangade,M'Tamba,-11.3450,39.7064,12
MZM2613,2022-02-06,"Violence against civilians",Mozambique,"Cabo Delgado",Meluco,Meluco,-12.4908,39.8444,3
MZM2604,2022-02-06,"Strategic developments",Mozambique,"Cabo Delgado",Nangade,M'Tamba,-11.3410,39.7831,0
MZM2609,2022-02-06,Battles,Mozambique,"Cabo Delgado",Nangade,M'Tamba,-11.3410,39.7831,2
MZM2597,2022-02-05,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.1621,39.8395,1
MZM2598,2022-02-05,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.2467,40.1208,1
MZM2599,2022-02-05,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.1621,39.8395,4
MZM2603,2022-02-05,Battles,Mozambique,"Cabo Delgado",Macomia,Chai,-12.0763,40.1087,6
MZM2601,2022-02-05,"Strategic developments",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.1621,39.8395,0
MZM2596,2022-02-05,"Strategic developments",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.2977,40.1902,0
MZM2595,2022-02-02,"Explosions/Remote violence",Mozambique,"Cabo Delgado",Ibo,Ibo,-12.2130,40.5948,0
MZM2600,2022-02-02,"Violence against civilians",Mozambique,"Cabo Delgado",Ibo,Ibo,-12.2130,40.5948,0
MZM2594,2022-02-01,"Violence against civilians",Mozambique,"Cabo Delgado",Ibo,Ibo,-12.2130,40.5948,3
MZM2605,2022-01-31,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.1129,40.2802,1
MZM2593,2022-01-29,Battles,Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.3460,40.3522,2
MZM2591,2022-01-28,"Violence against civilians",Mozambique,"Cabo Delgado",Meluco,Muaguide,-12.3083,40.0110,6
MZM2592,2022-01-28,"Violence against civilians",Mozambique,"Cabo Delgado",Meluco,Muaguide,-12.4575,40.0313,8
MZM2588,2022-01-27,"Explosions/Remote violence",Mozambique,"Cabo Delgado",Meluco,Meluco,-12.5416,39.6436,0
MZM2589,2022-01-27,"Violence against civilians",Mozambique,"Cabo Delgado",Meluco,Muaguide,-12.4575,40.0313,1
MZM2590,2022-01-26,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Chai,-12.0763,40.1087,1
MZM2587,2022-01-23,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,3
MZM2586,2022-01-21,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,M'Tamba,-11.4273,39.7406,0
MZM2584,2022-01-20,Battles,Mozambique,"Cabo Delgado",Nangade,M'Tamba,-11.2833,39.8327,3
MZM2585,2022-01-20,Battles,Mozambique,"Cabo Delgado",Nangade,M'Tamba,-11.2833,39.8327,3
MZM2582,2022-01-19,Riots,Mozambique,Niassa,Mandimba,Mandimba,-14.3525,35.6506,0
MZM2583,2022-01-19,"Strategic developments",Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,0
MZM2581,2022-01-18,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.2467,40.1208,2
MZM2571,2022-01-18,"Strategic developments",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.2290,39.6327,0
MZM2570,2022-01-16,"Strategic developments",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.2467,40.1208,0
MZM2614,2022-01-16,"Violence against civilians",Mozambique,Inhambane,Inhambane,Inhambane,-23.8650,35.3833,0
MZM2567,2022-01-15,"Violence against civilians",Mozambique,"Cabo Delgado",Meluco,Meluco,-12.5416,39.6436,0
MZM2566,2022-01-15,Battles,Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0710,39.7538,5
MZM2568,2022-01-15,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,6
MZM2580,2022-01-15,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,3
MZM2569,2022-01-15,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Chai,-12.0763,40.1087,3
MZM2565,2022-01-14,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.2467,40.1208,1
MZM2556,2022-01-12,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,3
MZM2558,2022-01-12,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,2
MZM2555,2022-01-12,"Violence against civilians",Mozambique,"Cabo Delgado",Meluco,Meluco,-12.5416,39.6436,0
MZM2557,2022-01-11,"Violence against civilians",Mozambique,"Cabo Delgado",Ibo,Ibo,-12.3445,40.5895,1
MZM2561,2022-01-09,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,M'Tamba,-11.4317,39.6503,0
MZM2564,2022-01-09,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.0215,40.1463,0
MZM2563,2022-01-09,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,0
MZM2562,2022-01-09,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.2290,39.6327,0
MZM2615,2022-01-08,"Violence against civilians",Mozambique,"Cabo Delgado",Ibo,Ibo,-12.3445,40.5895,3
MZM2554,2022-01-08,Battles,Mozambique,"Cabo Delgado",Mueda,N'Gapa,-11.5640,39.1420,2
MZM2553,2022-01-07,Battles,Mozambique,"Cabo Delgado",Nangade,M'Tamba,-11.2418,39.8882,4
MZM2551,2022-01-07,Riots,Mozambique,Sofala,Nhamatanda,Nhamatanda,-19.1727,34.2079,0
MZM2550,2022-01-07,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,M'Tamba,-11.2775,39.8396,0
MZM2552,2022-01-07,Battles,Mozambique,"Cabo Delgado",Mueda,N'Gapa,-11.1940,39.3074,1
MZM2579,2022-01-07,Battles,Mozambique,"Cabo Delgado",Mueda,N'Gapa,-11.5640,39.1420,2
MZM2549,2022-01-06,Battles,Mozambique,"Cabo Delgado",Meluco,Muaguide,-12.4575,40.0313,3
MZM2540,2022-01-04,"Violence against civilians",Mozambique,"Cabo Delgado",Meluco,Muaguide,-12.4011,40.1187,0
MZM2543,2022-01-04,"Violence against civilians",Mozambique,"Cabo Delgado",Meluco,Muaguide,-12.4575,40.0313,0
MZM2541,2022-01-04,Battles,Mozambique,"Cabo Delgado",Macomia,Macomia,-12.2467,40.1208,0
MZM2542,2022-01-04,"Violence against civilians",Mozambique,"Cabo Delgado",Meluco,Muaguide,-12.4575,40.0313,0
MZM2538,2022-01-03,"Violence against civilians",Mozambique,"Cabo Delgado",Meluco,Meluco,-12.5416,39.6436,0
MZM2539,2022-01-03,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Chai,-12.0763,40.1087,5
MZM2544,2022-01-03,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.2461,40.1611,0
MZM2537,2022-01-02,"Violence against civilians",Mozambique,"Cabo Delgado",Meluco,Meluco,-12.5416,39.6436,0
MZM2536,2022-01-02,"Violence against civilians",Mozambique,"Cabo Delgado",Meluco,Muaguide,-12.4011,40.1187,0
MZM2548,2022-01-02,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Chai,-12.0763,40.1087,0
MZM2535,2022-01-01,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Chai,-12.0763,40.1087,3
MZM2533,2022-01-01,"Violence against civilians",Mozambique,"Cabo Delgado",Meluco,Muaguide,-12.4011,40.1187,0
MZM2532,2021-12-31,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.1129,40.2802,1
MZM2531,2021-12-30,Riots,Mozambique,Nampula,Nampula,Nampula,-15.1200,39.2647,1
MZM2530,2021-12-30,Battles,Mozambique,"Cabo Delgado","Mocimboa da Praia",Mbau,-11.5892,40.1931,4
MZM2529,2021-12-28,"Strategic developments",Mozambique,Niassa,Mecula,Mecula,-12.1111,37.6730,0
MZM2528,2021-12-27,"Violence against civilians",Mozambique,Niassa,Mecula,Mecula,-12.1111,37.6730,5
MZM2527,2021-12-27,Battles,Mozambique,"Cabo Delgado",Macomia,Chai,-11.9319,40.1103,5
MZM2526,2021-12-22,"Violence against civilians",Mozambique,Niassa,Mecula,Mecula,-12.1111,37.6730,5
MZM2560,2021-12-21,Battles,Mozambique,"Cabo Delgado",Macomia,Mucojo,-11.9288,40.4339,0
MZM2523,2021-12-20,Battles,Mozambique,"Cabo Delgado",Macomia,Chai,-11.9319,40.1103,1
MZM2524,2021-12-20,Battles,Mozambique,Niassa,Mecula,Mecula,-12.1111,37.6730,6
MZM2525,2021-12-20,Battles,Mozambique,"Cabo Delgado",Macomia,Mucojo,-12.0653,40.4794,0
MZM2522,2021-12-19,Battles,Mozambique,"Cabo Delgado",Macomia,Chai,-11.9319,40.1103,10
MZM2521,2021-12-16,"Violence against civilians",Mozambique,Zambezia,Quelimane,Quelimane,-17.8786,36.8883,0
MZM2517,2021-12-15,"Violence against civilians",Mozambique,Niassa,Mecula,Mecula,-12.1111,37.6730,2
MZM2518,2021-12-15,"Strategic developments",Mozambique,Niassa,Mecula,Mecula,-12.1111,37.6730,0
MZM2520,2021-12-15,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Chai,-12.0763,40.1087,1
MZM2547,2021-12-15,"Strategic developments",Mozambique,Niassa,Mecula,Mecula,-12.1111,37.6730,0
MZM2519,2021-12-15,Battles,Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,0
MZM3264,2021-12-15,"Violence against civilians",Mozambique,Niassa,Marrupa,Marrupa,-13.1940,37.4999,0
MZM3278,2021-12-15,"Violence against civilians",Mozambique,Niassa,Mecula,Mecula,-12.1111,37.6730,0
MZM2515,2021-12-14,"Strategic developments",Mozambique,Niassa,Lichinga,Lichinga,-13.3128,35.2406,0
MZM2516,2021-12-14,"Strategic developments",Mozambique,Niassa,Mavago,Mavago,-12.3250,36.1274,0
MZM2514,2021-12-13,Battles,Mozambique,Niassa,Mecula,Mecula,-12.1111,37.6730,1
MZM2513,2021-12-12,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Mucojo,-12.0653,40.4794,0
MZM2512,2021-12-11,"Strategic developments",Mozambique,Nampula,Murrupula,Murrupula,-15.4569,38.6772,0
MZM2505,2021-12-09,"Violence against civilians",Mozambique,Niassa,Muembe,Chiconono,-12.9300,35.7363,0
MZM2511,2021-12-09,"Violence against civilians",Mozambique,Niassa,Lago,Metangula,-12.6902,34.8112,0
MZM2510,2021-12-09,Battles,Mozambique,"Cabo Delgado",Nangade,Nangade,-11.2290,39.6327,0
MZM2503,2021-12-08,"Violence against civilians",Mozambique,Sofala,Gorongosa,Gorongosa,-18.6792,34.0728,0
MZM2504,2021-12-08,"Violence against civilians",Mozambique,Niassa,Mecula,Mecula,-12.1111,37.6730,1
MZM2509,2021-12-08,Battles,Mozambique,Niassa,Mecula,Mecula,-12.1111,37.6730,2
MZM2502,2021-12-07,Protests,Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,0
MZM2498,2021-12-06,Battles,Mozambique,"Cabo Delgado",Macomia,Mucojo,-12.0653,40.4794,12
MZM2501,2021-12-06,Battles,Mozambique,"Cabo Delgado",Macomia,Chai,-12.0763,40.1087,4
MZM2508,2021-12-06,"Violence against civilians",Mozambique,Niassa,Mecula,Mecula,-12.1111,37.6730,0
MZM2500,2021-12-05,"Violence against civilians",Mozambique,Nampula,Memba,Memba,-14.1815,40.5214,0
MZM2507,2021-12-03,Battles,Mozambique,Niassa,Mecula,Mecula,-12.1111,37.6730,0
MZM2499,2021-12-03,Battles,Mozambique,"Cabo Delgado",Macomia,Chai,-12.0763,40.1087,1
MZM2578,2021-12-03,Battles,Mozambique,"Cabo Delgado",Palma,Palma,-10.7722,40.4756,3
MZM2493,2021-12-02,Riots,Mozambique,Inhambane,Zavala,Quissico,-24.7596,34.5100,1
MZM2506,2021-12-02,"Violence against civilians",Mozambique,Niassa,Mecula,Mecula,-12.4410,37.6712,0
MZM2492,2021-12-01,"Strategic developments",Mozambique,Nampula,Murrupula,Murrupula,-15.4569,38.6772,0
MZM2497,2021-11-30,Battles,Mozambique,Niassa,Mecula,Mecula,-12.1111,37.6730,0
MZM2491,2021-11-29,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.2467,40.1208,2
MZM2577,2021-11-29,Battles,Mozambique,"Cabo Delgado",Macomia,Chai,-11.9319,40.1103,3
MZM2490,2021-11-28,"Strategic developments",Mozambique,Niassa,Mecula,Mecula,-12.1111,37.6730,0
MZM2489,2021-11-27,Battles,Mozambique,Niassa,Mecula,Mecula,-12.1111,37.6730,1
MZM2488,2021-11-26,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,1
MZM2487,2021-11-25,Battles,Mozambique,Niassa,Mecula,Mecula,-12.1111,37.6730,1
MZM2546,2021-11-25,"Violence against civilians",Mozambique,Niassa,Mecula,Mecula,-12.1111,37.6730,0
MZM2483,2021-11-24,Protests,Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,0
MZM2486,2021-11-24,"Strategic developments",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.0215,40.1463,0
MZM2482,2021-11-23,Battles,Mozambique,Zambezia,Quelimane,Quelimane,-17.8786,36.8883,1
MZM2481,2021-11-21,Battles,Mozambique,"Cabo Delgado",Mueda,N'Gapa,-11.1940,39.3074,0
MZM2480,2021-11-20,Battles,Mozambique,"Cabo Delgado",Macomia,Macomia,-12.0215,40.1463,0
MZM2485,2021-11-19,"Strategic developments",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.2467,40.1208,0
MZM2484,2021-11-19,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.2467,40.1208,0
MZM2479,2021-11-19,Battles,Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,2
MZM2478,2021-11-19,Battles,Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0012,39.7801,0
MZM2475,2021-11-18,Battles,Mozambique,"Cabo Delgado",Macomia,Macomia,-12.2467,40.1208,9
MZM2477,2021-11-18,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.0215,40.1463,0
MZM2476,2021-11-18,Battles,Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,2
MZM2472,2021-11-16,"Violence against civilians",Mozambique,"Cabo Delgado",Chiure,Chiure,-13.3770,39.9657,0
MZM2473,2021-11-16,Battles,Mozambique,"Cabo Delgado",Mueda,Mueda,-11.2692,39.1763,4
MZM2575,2021-11-16,Battles,Mozambique,"Cabo Delgado",Macomia,Chai,-11.9319,40.1103,1
MZM2474,2021-11-16,"Violence against civilians",Mozambique,"Cabo Delgado",Mueda,Mueda,-11.2692,39.1763,3
MZM2471,2021-11-15,Battles,Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,0
MZM3265,2021-11-15,"Violence against civilians",Mozambique,Niassa,Marrupa,Marrupa,-13.1940,37.4999,0
MZM2574,2021-11-14,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.2461,40.1611,2
MZM2463,2021-11-13,"Violence against civilians",Mozambique,"Cabo Delgado",Mueda,N'Gapa,-11.1331,39.4656,1
MZM2464,2021-11-13,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.1320,40.2098,3
MZM2461,2021-11-12,"Violence against civilians",Mozambique,"Cabo Delgado",Mueda,N'Gapa,-11.1331,39.4656,3
MZM2462,2021-11-12,Battles,Mozambique,"Cabo Delgado",Macomia,Macomia,-12.0215,40.1463,7
MZM2460,2021-11-12,Battles,Mozambique,"Cabo Delgado",Mueda,N'Gapa,-11.1331,39.4656,3
MZM2468,2021-11-12,Battles,Mozambique,"Cabo Delgado",Mueda,Mueda,-11.2692,39.1763,3
MZM2469,2021-11-12,Battles,Mozambique,"Cabo Delgado",Mueda,N'Gapa,-11.1940,39.3074,3
MZM2470,2021-11-12,Battles,Mozambique,"Cabo Delgado",Mueda,N'Gapa,-11.1940,39.3074,3
MZM2466,2021-11-12,Battles,Mozambique,"Cabo Delgado",Mueda,N'Gapa,-11.3056,39.3077,4
MZM2467,2021-11-12,Battles,Mozambique,"Cabo Delgado",Mueda,Imbuo,-11.5732,39.8414,7
MZM2573,2021-11-12,Battles,Mozambique,"Cabo Delgado",Macomia,Macomia,-12.2461,40.1611,7
MZM2572,2021-11-12,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.1281,40.2119,2
MZM2459,2021-11-11,Riots,Mozambique,Zambezia,Gile,Gile,-16.1450,38.3711,0
MZM2458,2021-11-11,Battles,Mozambique,"Cabo Delgado",Macomia,Chai,-11.9319,40.1103,1
MZM2576,2021-11-11,"Violence against civilians",Mozambique,"Cabo Delgado",Muidumbe,Chitunda,-11.8511,40.0761,3
MZM2450,2021-11-10,Battles,Mozambique,"Cabo Delgado",Macomia,Macomia,-12.0215,40.1463,8
MZM2465,2021-11-10,Battles,Mozambique,"Cabo Delgado",Nangade,Nangade,-11.3863,39.6596,0
MZM2457,2021-11-10,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.0215,40.1463,1
MZM2449,2021-11-10,Battles,Mozambique,"Cabo Delgado",Nangade,M'Tamba,-11.2775,39.8396,1
MZM2448,2021-11-10,Battles,Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0264,39.5770,0
MZM2456,2021-11-09,Battles,Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,4
MZM2455,2021-11-09,Battles,Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,3
MZM2454,2021-11-08,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,M'Tamba,-11.2775,39.8396,0
MZM2447,2021-11-08,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,0
MZM2446,2021-11-07,Battles,Mozambique,"Cabo Delgado",Palma,Olumbi,-10.9931,40.4739,9
MZM2453,2021-11-07,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Olumbi,-10.9931,40.4739,1
MZM2426,2021-11-03,"Violence against civilians",Mozambique,Zambezia,Pebane,Mualama,-16.8290,38.4909,3
MZM2427,2021-11-03,"Strategic developments",Mozambique,"Cabo Delgado",Metuge,Metuge,-12.9550,40.3643,0
MZM2444,2021-11-03,"Strategic developments",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.8199,39.8152,0
MZM2445,2021-11-03,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Mucojo,-11.9850,40.4441,2
MZM2428,2021-10-30,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Chai,-11.9319,40.1103,1
MZM2430,2021-10-29,Battles,Mozambique,"Cabo Delgado",Quissanga,Quissanga,-12.4341,40.4836,5
MZM2432,2021-10-28,"Strategic developments",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.7878,39.9144,0
MZM2429,2021-10-28,Battles,Mozambique,"Cabo Delgado","Mocimboa da Praia",Mbau,-11.5277,40.2476,20
